venue,address,country,latitude,longitude,humandate,humantime,startdate,enddate,instructor,helper,carpentry,curriculum,title,slug,flavor
Netherlands eScience Center,"Science Park 402, 1098 XH Amsterdam",Netherlands,52.3566292,4.9568662,"november 20 - december 11, 2024",9:30 - 17:00 CET,2024-11-19T23:00:00Z,2024-12-10T23:00:00Z,"Jaro Camphuijsen, Sander van Rijn, Dani Bodor",,ds,ds-rss-masterclass,Research Software Support training for DCC-PO,2024-11-20-ds-rss-masterclass-DCC-PO,
